,Unnamed: 0,No.,Email address,Gender,Last Name,First Name,Smoking,Alchohol,Uni,Nationality,School,Major,Habit,Roommate
193,193,193,dharits3@gmail.com,male,Asheley,Dharit,yes,no,ad2994,Bosnia and Herzegovina,BC,Biochemistry,Night Owl,Yes
194,194,194,jaisoni@live.com,male,Soni,Jai,no,yes,sj8437,Madagascar,SEAS,Biomedical Engineering,Early Bird,Yes
195,195,195,shiv.desai95@gmail.com,male,Desai,Shiv,yes,yes,ds9167,Solomon Islands,MSPH,Modern Languages,Early Bird,Yes
196,196,196,shahronakgre@gmail.com,male,Shah,Ronak,yes,no,sr6221,Saint Lucia,CBS,Psychology,Night Owl,Yes
197,197,197,siddharthdhar1995@gmail.com,male,Dhar,Siddharth,no,no,ds3614,Papua New Guinea,Nursing,Chemical Engineering,Night Owl,Yes
198,198,198,javed.nihaz@gmail.com,female,Nihaz,Javed,yes,no,nj7764,Latvia,SIPA,Biochemistry,Early Bird,Yes
199,199,199,rahilshah10@gmail.com,male,Shah,Rahil,yes,yes,sr7940,Tromelin Island,Medicine,Mathematics,Night Owl,Yes
200,200,200,sknt888@yahoo.com,female,Swamy,Srikant,no,yes,ss9906,Norway,SGS,Neuroscience & Behavior,Night Owl,Yes
201,201,201,karanbarai69@gmail.com,male,barai,Karan,no,yes,bk1035,Honduras,SPS,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
202,202,202,vignesh.switchfoot@msn.com,female,Murali,Vignesh,no,yes,mv1385,Virgin Islands,JTS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
203,203,203,adityamasurkar26@gmail.com,female,Masurkar,Aditya,yes,no,ma1695,Albania,TC,History,Early Bird,Yes
204,204,204,sanghavi.darshan24@gmail.com,male,Asheley,Darshan,no,yes,ad8546,Denmark,CC,Economics,Night Owl,Yes
205,205,205,gideonpinto123@gmail.com,male,Pinto,Gideon,no,no,pg5220,Puerto Rico,VCPS,Psychology,Night Owl,Yes
206,206,206,tushar_1907@hotmail.com,male,Gupta,Tushar,no,yes,gt7400,Grenada,GSAS,Biomedical Engineering,Early Bird,Yes
207,207,207,j.dedhia94@gmail.com,male,Dedhia,Jigar,yes,yes,dj4139,Malaysia,SEAS,Biochemistry,Night Owl,Yes
208,208,208,neellele95@gmail.com,female,Lele,Neel,no,yes,ln9060,Guinea,CBS,Business Management,Early Bird,Yes
209,209,209,gauriforeveryoung@gmail.com,female,Yadav,Gauri,no,no,yg6513,South Africa,JTS,Biology,Early Bird,Yes
210,210,210,chavan.gauri05@gmail.com,male,Prakash,Gauri,yes,yes,pg5376,Turks and Caicos Islands,BC,Physics,Early Bird,Yes
211,211,211,sdeosthale.006@gmail.com,male,Deosthale,Shantanu,no,yes,ds4109,Zambia,Arts,Economics,Early Bird,Yes
212,212,212,dharits3@gmail.com,male,shah,Dharit,yes,no,sd4609,Gibraltar,TC,American Studies,Night Owl,Yes
213,213,213,shruti1605@yahoo.co.in,female,Parpattedar,Shruti,yes,yes,ps2849,Niger,UTS,Art History,Night Owl,Yes
214,214,214,moharya@gmail.com,male,Arya,Mohit,yes,yes,am7219,Jordan,GSAPP,Creative Writing,Night Owl,Yes
215,215,215,abhishekgharal@gmail.com,male,Gharal,Abhishek,yes,yes,ga1098,Laos,JTS,Biomedical Engineering,Early Bird,Yes
216,216,216,divyapriya1010@gmail.com,male,Priya,Divya,no,no,pd7532,Jordan,GSAPP,Anthropology,Night Owl,Yes
217,217,217,rahul.ksinha24@gmail.com,female,Sinha,Rahul,no,no,sr6404,Guernsey,MSPH,Film & Media Studies,Early Bird,Yes
218,218,218,harshithgc@gmail.com,female,Gowli,Harshith,no,no,gh9295,Portugal,BC,Art History,Night Owl,Yes
219,219,219,m.tarmale@gmail.com,male,Tarmale,Mayur,yes,no,tm2323,Lithuania,Nursing,Chemical Engineering,Early Bird,Yes
220,220,220,varun.vmurthy@gmail.com,female,V,Varun,yes,no,vv5729,Niue,CJS,Chemistry,Night Owl,Yes
221,221,221,likhitm.1010@gmail.com,male,MAHADEVASWAMY,LIKHIT,yes,yes,ml4923,Spain,SEAS,American Studies,Night Owl,Yes
222,222,222,philip.r@husky.neu.edu,female,Mathew,Reuben,no,yes,mr6450,Spain,JTS,Visual Arts,Night Owl,Yes
223,223,223,nitin.prince.r@gmail.com,female,Prince,Nitin,no,no,pn2781,Haiti,MSPH,Biomedical Engineering,Early Bird,Yes
224,224,224,shreyanshissingh@gmail.com,male,Singh,Shreyansh,yes,no,ss7884,Netherlands Antilles,Medicine,Mechanical Engineering,Early Bird,Yes
225,225,225,pratik.parija@gmail.com,female,Parija,Pratik,yes,no,pp6230,Suriname,GSAPP,East Asian Studies,Night Owl,Yes
226,226,226,mansijain2895@gmail.com,female,Jain,Mansi,yes,yes,jm2110,Holy See (Vatican City),SEAS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
227,227,227,amish132@gmail.com,female,Garhwal,Amish,yes,no,ga8954,Georgia,BC,American Studies,Night Owl,Yes
228,228,228,nandakrunal@gmail.com,female,Nanda,Krunal,no,no,nk3138,Benin,GSAPP,Electrical Engineering,Night Owl,Yes
229,229,229,hasher94.mec@gmail.com,male,Hamza,Hasher,no,no,hh5925,Iceland,BC,Industrial Engineering & Operations Research,Night Owl,Yes
230,230,230,aeshna.kapoor8998@gmail.com,female,kapoor,Aeshna,yes,no,ka4840,Azerbaijan,SIPA,East Asian Studies,Early Bird,Yes
231,231,231,rishi.nandedkar93@gmail.com,male,Nandedkar,Rishi,no,no,nr7252,Zimbabwe,CC,Neuroscience & Behavior,Early Bird,Yes
232,232,232,ayush_61@ymail.com,female,Gupta,Ayush,yes,no,ga5110,Italy,BC,Neuroscience & Behavior,Early Bird,Yes
233,233,233,nidhisarode1995@gmail.com,male,Sarode,Nidhi,yes,yes,sn3195,Gibraltar,VCPS,Biochemistry,Night Owl,Yes
234,234,234,shardulwagh08@gmail.com,male,Wagh,Shardul,yes,no,ws9798,Pakistan,VCPS,Physics,Early Bird,Yes
235,235,235,srivastava.ans@husky.neu.edu,female,Srivastava,Anshit,yes,yes,sa3413,United Kingdom,SIPA,Human Rights,Night Owl,Yes
236,236,236,deekshitha1701@gmail.com,female,V,Deekshitha,yes,no,vd1170,Canada,Medicine,Earth & Environmental Engineering,Early Bird,Yes
237,237,237,hardikbsjain@gmail.com,female,Jain,Hardik,yes,no,jh5004,Georgia,Nursing,Biomedical Engineering,Night Owl,Yes
238,238,238,ankushdeora@gmail.com,male,Deora,Ankush,yes,yes,da1350,Yemen,SGS,Physics,Early Bird,Yes
239,239,239,ivan.rfernando@gmail.com,male,Roger,Ivan,no,no,ri7674,Uruguay,MSPH,Creative Writing,Early Bird,Yes
240,240,240,amey.d19@gmail.com,female,Dongre,Amey,yes,no,da2346,United Arab Emirates,CBS,History,Night Owl,Yes
241,241,241,shreyreddy92@gmail.com,female,Reddy,Shreyanth,no,yes,rs9351,Holy See (Vatican City),SEAS,French,Early Bird,Yes
242,242,242,ophansekar93@gmail.com,female,Phansekar,Ojas,yes,no,po8137,Faroe Islands,CJS,Neuroscience & Behavior,Early Bird,Yes
243,243,243,ajinkyakunjir16@gmail.com,female,Kunjir,Ajinkya,yes,no,ka6122,Azerbaijan,CLS,Film & Media Studies,Early Bird,Yes
244,244,244,bshah267@gmail.com,female,Shah,Bhavik,yes,yes,sb7840,Barbados,CJS,French,Early Bird,Yes
245,245,245,anktmhatre@gmail.com,female,Mhatre,Ankita,no,no,ma2451,Turks and Caicos Islands,SEAS,Business Management,Early Bird,Yes
246,246,246,karavindkumar1993@gmail.com,male,Aravind,K,no,yes,ak1738,Timor-Leste,Arts,Sustainable Development,Early Bird,Yes
247,247,247,syedmeesam85@gmail.com,female,Meesam,Syed,no,yes,ms8926,Greece,Nursing,Earth & Environmental Engineering,Early Bird,Yes
248,248,248,danish9412@gmail.com,male,Siddiqui,Danish,yes,yes,sd8107,Vietnam,MSPH,Biomedical Engineering,Early Bird,Yes
249,249,249,psalone17@gmail.com,female,Alone,Pooja,no,yes,ap5526,Peru,JTS,Mathematics,Night Owl,Yes
250,250,250,meghana.cse11@gmail.com,male,Asheley,Meghana,yes,no,am9154,Andorra,VCPS,Modern Languages,Early Bird,Yes
251,251,251,dhanwaniviveck@gmail.com,male,Dhanwani,Viveck,no,yes,dv9430,Guinea,VCPS,Computer Science,Early Bird,Yes
252,252,252,hvaishnavi18@gmail.com,female,Hire,Vaishnavi,yes,no,hv7697,Benin,GSAPP,Art History,Early Bird,Yes
253,253,253,vlasioslampiris@gmail.com,male,Lampiris,Vlasios,no,no,lv6974,Malaysia,CBS,Mechanical Engineering,Night Owl,Yes
254,254,254,suyogsathe7@gmail.com,female,Sunil,Suyog,no,yes,ss1398,San Marino,CCS,American Studies,Early Bird,Yes
255,255,255,nikithagandra@gmail.com,female,gandra,Nikitha,no,no,gn7756,Venezuela,BC,Electrical Engineering,Early Bird,Yes
256,256,256,hiteshgarani08@gmail.com,female,Garani,Hitesh,yes,no,gh1514,Australia,GSAPP,Earth & Environmental Engineering,Early Bird,Yes
257,257,257,viralpatel00731@gmail.com,male,D,Viral,yes,yes,dv2398,Tajikistan,Arts,American Studies,Early Bird,Yes
258,258,258,tejassalian@gmail.com,male,Salian,Tejas,no,no,st3045,British Virgin Islands,SPS,Modern Languages,Night Owl,Yes
259,259,259,kartikeydave94@gmail.com,female,Dave,Kartikey,yes,yes,dk7037,Cook Islands,SEAS,Mechanical Engineering,Early Bird,Yes
260,260,260,ahvyas23@gmail.com,male,abhi,Vyas,no,yes,av8275,Estonia,SIPA,Physics,Early Bird,Yes
261,261,261,harsha.poddar@yahoo.com,male,poddar,Harshvardhan,no,yes,ph5558,Ghana,CJS,Chemistry,Night Owl,Yes
262,262,262,yashkhopkar@gmail.com,male,Khopkar,Yash,no,yes,ky3984,Hungary,Nursing,English,Night Owl,Yes
263,263,263,bhavika.bagaria@gmail.com,female,Bagaria,Bhavika,yes,yes,bb5827,Faroe Islands,BC,Sociology,Early Bird,Yes
264,264,264,hirani.brijesh@gmail.com,male,Hirani,Brijesh,yes,no,hb4502,Syria,Nursing,Computer Science,Early Bird,Yes
265,265,265,ssnavalakha@gmail.com,male,Navalakha,Sanket,yes,no,ns9728,Austria,GSAPP,Visual Arts,Night Owl,Yes
266,266,266,rishika.sinha8@gmail.com,female,Sinha,Rishika,yes,yes,sr7420,Venezuela,SIPA,Political Science,Early Bird,Yes
267,267,267,college.nupur@gmail.com,male,Jain,Nupur,no,yes,jn4918,Cyprus,CC,Sociology,Night Owl,Yes
268,268,268,kulkarnivishwambhar@gmail.com,male,Asheley,Vishwambhar,no,no,av1307,Christmas Island,Medicine,Film & Media Studies,Night Owl,Yes
269,269,269,patelneel1195@gmail.com,male,Patel,Neel,no,yes,pn7464,Gibraltar,VCPS,Psychology,Night Owl,Yes
270,270,270,gaurav.chattarki@gmail.com,male,Raj,Gaurav,no,no,rg1447,Moldova,Arts,English,Early Bird,Yes
271,271,271,suyashlokhande@gmail.com,female,lokhande,suyash,yes,no,ls6352,Ukraine,UTS,Business Management,Night Owl,Yes
272,272,272,anuwaikar03@gmail.com,female,Waikar,Anuja,no,no,wa6279,Martinique,Medicine,Biology,Early Bird,Yes
273,273,273,baserrmohit@gmail.com,female,Baser,Mohit,no,yes,bm1436,Sao Tome and Principe,Arts,Biochemistry,Early Bird,Yes
274,274,274,aparikh53@gmail.com,male,Piyush,Akash,yes,no,pa3957,Swaziland,GSAPP,History,Early Bird,Yes
275,275,275,adityamodi46.nmims@gmail.com,male,Modi,Aditya,yes,no,ma5320,Rwanda,TC,Music,Early Bird,Yes
276,276,276,ibands77@gmail.com,male,Pandya,Parth,no,no,pp8702,Sierra Leone,SSW,Music,Night Owl,Yes
277,277,277,renukakoranne@gmail.com,male,Koranne,Renuka,no,no,kr1273,South Africa,SPS,Chemical Engineering,Night Owl,Yes
278,278,278,anupriya.adp@gmail.com,female,Asheley,Anupriya,yes,yes,aa9330,Somalia,CCS,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
279,279,279,pkashyapp91@gmail.com,male,Asheley,Pallavi,yes,no,ap1874,Comoros,SPS,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
280,280,280,vikram.bharadwajr@gmail.com,female,Ramesh,Vikram,no,yes,rv6764,Mayotte,CJS,Modern Languages,Night Owl,Yes
281,281,281,harshbansal1993@gmail.com,female,Bansal,Harsh,yes,yes,bh3066,Togo,CJS,Chemical Engineering,Night Owl,Yes
282,282,282,sakshitonwer04@gmail.com,male,Tonwer,Sakshi,no,yes,ts2065,India,CCS,Physics,Early Bird,Yes
283,283,283,naik.rohan2311@gmail.com,male,Naik,Rohan,no,yes,nr4857,Brunei,Arts,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
284,284,284,vignesh.pkumar95@gmail.com,female,Pradeepkumar,Vignesh,no,no,pv4960,Brazil,SEAS,Sociology,Early Bird,Yes
285,285,285,nityashree.s21@gmail.com,female,V,Nityashree,no,no,vn4787,Cape Verde,SIPA,Mathematics,Night Owl,Yes
286,286,286,clarencedsilva24@gmail.com,female,D'Silva,Clarence,yes,yes,dc4017,Lesotho,SIPA,Sociology,Night Owl,Yes
287,287,287,akashgund13@gmail.com,female,gund,akash,no,yes,ga6400,Europa Island,CC,Neuroscience & Behavior,Early Bird,Yes
288,288,288,prathameshtari04@gmail.com,female,Tari,Prathamesh,yes,yes,tp8309,Equatorial Guinea,Medicine,Sustainable Development,Night Owl,Yes
289,289,289,samkitkamdar@gmail.com,male,Kamdar,Samkit,yes,no,ks9263,Mozambique,CLS,Anthropology,Night Owl,Yes
290,290,290,shrutiputhran12@gmail.com,male,Puthran,Shruti,yes,yes,ps5004,Australia,Medicine,Biochemistry,Early Bird,Yes
291,291,291,mruke94@gmail.com,male,Ruke,Mohit,no,no,rm6883,Honduras,CLS,Neuroscience & Behavior,Night Owl,Yes
292,292,292,jimitlakhani161@gmail.com,female,Lakhani,JIMIT,no,yes,lj8978,Marshall Islands,GSAS,Comparative Literature & Society,Early Bird,Yes
293,293,293,manasasinghekar@gmail.com,female,Bhimaraya,Manasa,yes,no,bm2930,Kyrgyzstan,SEAS,Creative Writing,Night Owl,Yes
294,294,294,r.vijayragavan63@gmail.com,male,R,Vijay,no,no,rv9729,Glorioso Islands,SPS,East Asian Studies,Night Owl,Yes
295,295,295,manikantha92@gmail.com,male,Dronamraju,Manikantha,yes,no,dm5323,Uzbekistan,Arts,American Studies,Night Owl,Yes
296,296,296,contactjhalak@gmail.com,female,gupta,jhalak,no,yes,gj1031,Lithuania,SPS,Creative Writing,Night Owl,Yes
297,297,297,pjain802@gmail.com,female,jain,pratik,yes,yes,jp9750,Canada,CCS,Neuroscience & Behavior,Night Owl,Yes
298,298,298,ghuleamitr@gmail.com,female,Ghule,Amit,yes,yes,ga9243,Bulgaria,TC,Modern Languages,Early Bird,Yes
299,299,299,praneethmacherla@gmail.com,male,Praneeth,Sai,no,no,ps2137,Egypt,GSAS,Film & Media Studies,Early Bird,Yes
300,300,300,swarajoturkar1995@gmail.com,male,Shrikant,Swaraj,no,no,ss2490,Zimbabwe,SGS,Industrial Engineering & Operations Research,Night Owl,Yes
301,301,301,nehavarshney8@gmail.com,male,Varshney,Neha,yes,yes,vn3640,Namibia,CLS,Sustainable Development,Early Bird,Yes
302,302,302,mitulpala@gmail.com,female,Pala,Mitul,no,no,pm1612,Guam,GSAS,Earth & Environmental Engineering,Night Owl,Yes
303,303,303,neha.bhagwat94@gmail.com,male,Bhagwat,Neha,yes,no,bn2094,Monaco,JTS,Political Science,Night Owl,Yes
304,304,304,shubham.agarawal95@gmail.com,male,Agrawal,Shubham,no,no,as8000,Comoros,SPS,Creative Writing,Night Owl,Yes
305,305,305,rrutuja.pai@gmail.com,male,Pai,Rutuja,no,yes,pr5376,Brunei,Nursing,American Studies,Early Bird,Yes
306,306,306,nadeemceg@gmail.com,male,NADEEM,MOHAMED,no,no,nm9140,Burundi,Arts,American Studies,Night Owl,Yes
307,307,307,asifjan1987@gmail.com,male,Jan,Asif,yes,yes,ja8607,Morocco,MSPH,Electrical Engineering,Early Bird,Yes
308,308,308,lavanya.heretic@gmail.com,male,Verma,Lavanya,yes,yes,vl5853,Estonia,TC,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
309,309,309,rohithnagabhirava@gmail.com,female,Nagabhyrava,Rohith,no,yes,nr8350,Palau,MSPH,English,Night Owl,Yes
310,310,310,rishiraj.dutta3@yahoo.com,male,Raj,Rishi,no,yes,rr5011,Italy,SPS,Computer Science,Early Bird,Yes
311,311,311,shrutidkotian@gmail.com,female,Kotian,Shruti,no,no,ks2789,Syria,SPS,Biomedical Engineering,Night Owl,Yes
312,312,312,shamik.gaitonde@gmail.com,male,Shashank,Shamik,no,no,ss8712,Moldova,GSAS,Computer Science,Early Bird,Yes
313,313,313,sandesh.agrawal.1994@gmail.com,male,Agrawal,Sandesh,no,no,as3886,Andorra,CLS,Mathematics,Early Bird,Yes
314,314,314,bhavesh9597chouksey@gmail.com,female,Chouksey,Bhavesh,no,no,cb5570,Wallis and Futuna,SGS,Comparative Literature & Society,Night Owl,Yes
315,315,315,ekta.sirwani@gmail.com,male,Sirwani,Ekta,no,no,se4355,Tajikistan,SIPA,Economics,Night Owl,Yes
316,316,316,oakshweta11@gmail.com,female,Oak,Shweta,yes,yes,os2067,Serbia and Montenegro,SIPA,Biochemistry,Early Bird,Yes
317,317,317,varunpasari@yahoo.co.in,female,PASARI,VARUN,no,yes,pv7177,Netherlands,Medicine,Neuroscience & Behavior,Early Bird,Yes
318,318,318,sheelasathyanarayana@deloitte.com,male,Sathyanrayana,Sheela,yes,no,ss2080,Bolivia,GSAPP,Film & Media Studies,Night Owl,Yes
319,319,319,rahulbhat1203@yahoo.in,female,Ramanand,Rahul,yes,no,rr3960,Monaco,Nursing,Chemistry,Early Bird,Yes
320,320,320,hitzver@gmail.com,male,verma,Hitesh,no,no,vh2315,China,SSW,Business Management,Early Bird,Yes
321,321,321,kaustubhsshinde@gmail.com,male,Shinde,Kaustubh,yes,no,sk7321,Guinea,TC,Earth & Environmental Engineering,Early Bird,Yes
322,322,322,agrimasaraf.runu@hotmail.com,female,Saraf,Agrima,yes,yes,sa3419,Sierra Leone,JTS,History,Night Owl,Yes
323,323,323,omai.r@me.com,female,Shafi,Omair,no,no,so7137,Afghanistan,BC,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
324,324,324,rishjain15@gmail.com,male,Jain,Rishabh,yes,yes,jr6977,British Indian Ocean Territory,CCS,Chemical Engineering,Early Bird,Yes
325,325,325,sharmanilank@gmail.com,female,Sharma,Nilank,no,no,sn9688,Estonia,JTS,Sustainable Development,Night Owl,Yes
326,326,326,sreeragsreenath@gmail.com,female,Sreenath,Sreerag,yes,yes,ss1783,South Africa,SSW,Earth & Environmental Engineering,Night Owl,Yes
327,327,327,mitulshah95@gmail.com,female,Shah,Mitul,yes,no,sm5954,Seychelles,CJS,Earth & Environmental Engineering,Night Owl,Yes
328,328,328,harshit.g21@gmail.com,male,Gupta,Harshit,yes,yes,gh2938,Saudi Arabia,CCS,Biochemistry,Early Bird,Yes
329,329,329,nupurdeshpande11@gmail.com,male,Deshpande,Nupur,yes,yes,dn7308,Liechtenstein,SIPA,Economics,Night Owl,Yes
330,330,330,munshikhilan@gmail.com,male,Munshi,Khilan,no,yes,mk4019,Italy,CC,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
331,331,331,harmanfiles@gmail.com,female,Preet,Harman,yes,no,ph9899,United Arab Emirates,MSPH,East Asian Studies,Early Bird,Yes
332,332,332,markalamanvitareddy@gmail.com,female,Manvita,Markala,yes,no,mm1107,Dominican Republic,SEAS,Creative Writing,Early Bird,Yes
333,333,333,ksbykadi@gmail.com,female,Bykadi,Krishnaswaroop,no,no,bk2564,Hungary,Medicine,Sociology,Night Owl,Yes
334,334,334,ankushvenkatesh666@gmail.com,female,Asheley,Ankush,no,no,aa1223,Cayman Islands,BC,Industrial Engineering & Operations Research,Early Bird,Yes
335,335,335,tanvisharma0595@gmail.com,male,Sharma,Tanvi,yes,yes,st1534,Puerto Rico,TC,Modern Languages,Early Bird,Yes
336,336,336,akhil131192@gmail.com,female,Dilip,Akhil,yes,yes,da2239,Ukraine,SGS,Mechanical Engineering,Night Owl,Yes
337,337,337,visheshhemnani@gmail.com,male,Hemnani,Vishesh,yes,yes,hv1826,Congo,GSAS,Economics,Night Owl,Yes
338,338,338,nikhilupadhyayan@gmail.com,male,Upadhyaya,Nikhil,yes,no,un8410,Martinique,CBS,Human Rights,Night Owl,Yes
339,339,339,shah.cha@husky.neu.edu,male,Shah,Chaitya,yes,yes,sc6790,Venezuela,CC,Creative Writing,Night Owl,Yes
340,340,340,aninditamaiti1992@gmail.com,male,Maiti,Anindita,yes,no,ma7103,Tonga,SPS,East Asian Studies,Night Owl,Yes
341,341,341,mahalaashutosh@live.com,female,Mahala,Ashutosh,yes,no,ma3229,Uzbekistan,TC,Earth & Environmental Engineering,Night Owl,Yes
342,342,342,bhushan29.mohite@gmail.com,female,Mohite,Bhushan,yes,no,mb9761,Burma,Medicine,Earth & Environmental Engineering,Early Bird,Yes
343,343,343,rathiromil13@gmail.com,female,Rathi,Romil,yes,yes,rr5048,Svalbard,SEAS,Creative Writing,Early Bird,Yes
344,344,344,darshildoshi95@gmail.com,female,Doshi,Darshil,no,no,dd1922,Azerbaijan,Nursing,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
345,345,345,swapnil.shende@outlook.com,male,Shende,Swapnil,no,no,ss7713,Honduras,Arts,Civil Engineering,Early Bird,Yes
346,346,346,sanjithbangera@gmail.com,male,Bangera,Sanjith,yes,yes,bs3307,Bulgaria,SPS,Business Management,Early Bird,Yes
347,347,347,akalele@gmail.com,male,Kalele,Aditya,no,no,ka7655,Laos,SGS,History,Night Owl,Yes
348,348,348,luvesht@gmail.com,female,Tekchandani,Luvesh,yes,yes,tl9120,Belize,SEAS,Computer Science,Early Bird,Yes
349,349,349,Deepshikhasinha2525@gmail.com,male,Sinha,Deepshikha,no,no,sd4475,Timor-Leste,SGS,Business Management,Early Bird,Yes
350,350,350,abhay-07@hotmail.com,female,Potharaju,Abhay,no,yes,pa7841,British Indian Ocean Territory,BC,Modern Languages,Night Owl,Yes
351,351,351,ameypawar92@gmail.com,male,Pawar,Amey,yes,yes,pa2105,Mayotte,BC,History,Early Bird,Yes
352,352,352,parthtandel0594@gmail.com,male,Tandel,Parth,yes,yes,tp7409,Pitcairn Islands,Nursing,Human Rights,Night Owl,Yes
353,353,353,Deepshikhasinha2525@gmail.com,male,Sinha,Deepshikha,yes,no,sd5450,Bahamas,GSAPP,Biology,Early Bird,Yes
354,354,354,parshva45@gmail.com,male,Shah,Parshva,no,no,sp6024,Austria,SEAS,Earth & Environmental Engineering,Night Owl,Yes
355,355,355,jackinvora@gmail.com,male,vora,Jackin,yes,yes,vj7887,Mayotte,SGS,Comparative Literature & Society,Early Bird,Yes
356,356,356,amoghthali93@gmail.com,female,Asheley,Amogh,yes,yes,aa1893,Saint Vincent and the Grenadines,CLS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
357,357,357,aditya.apte3@gmail.com,female,Apte,Aditya,yes,yes,aa1069,Sudan,VCPS,French,Night Owl,Yes
358,358,358,divs_90@hotmail.com,female,Singh,Divya,no,yes,sd7220,Jamaica,CC,Film & Media Studies,Night Owl,Yes
359,359,359,lohithshetty.628@gmail.com,female,Shetty,Lohith,no,no,sl9298,Georgia,Nursing,Biology,Early Bird,Yes
360,360,360,nischal.bhatewara@gmail.com,male,M,Nischal,no,no,mn1204,Paracel Islands,CCS,History,Night Owl,Yes
361,361,361,anupam.asava@outlook.com,female,Maheshwari,Anupam,no,yes,ma7320,Albania,SIPA,Business Management,Early Bird,Yes
362,362,362,jchoksi05@gmail.com,female,Choksi,Jay,no,no,cj1203,British Virgin Islands,Medicine,Earth & Environmental Engineering,Night Owl,Yes
363,363,363,prajwalparla@gmail.com,female,Ramesh,Prajwal,no,yes,rp2300,Kiribati,Medicine,Business Management,Night Owl,Yes
364,364,364,nehagaikwad1108@gmail.com,female,Gaikwad,Neha,yes,yes,gn1532,Cape Verde,Nursing,Philosophy,Early Bird,Yes
365,365,365,sayaligaikawad@gmail.com,male,Gaikawad,Sayali,no,yes,gs8497,Tunisia,CCS,Visual Arts,Night Owl,Yes
366,366,366,karwarkar.aneesh@gmail.com,male,Karwarkar,Aneesh,no,no,ka5022,Haiti,CCS,Biomedical Engineering,Early Bird,Yes
367,367,367,mech.barhate@gmail.com,female,Barhate,Shubham,no,yes,bs9489,Algeria,CBS,Chemical Engineering,Night Owl,Yes
368,368,368,bhagyashree@gmail.com,female,A,Bhagyashree,yes,yes,ab8841,Chad,CLS,Business Management,Early Bird,Yes
